Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Brand,Sales Channel,Customer Segment,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Customer Satisfaction
40514,2024-07-15,2024,Q3,Jul,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Apex,Online,Consumer,John Miller,16,1073,0.1,15451.2,11248.48,4202.72,Cash,Unsatisfied
40515,2024-07-29,2024,Q3,Jul,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,NovaTech,Online,Corporate,Jessica Lee,7,579,0.05,3850.35,2332.93,1517.42,Card,Very Satisfied
40516,2024-10-06,2024,Q4,Oct,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Nimbus,Distributor,Corporate,John Miller,7,268,0.15,1594.6,955.29,639.31,Card,Unsatisfied
40517,2024-09-25,2024,Q3,Sep,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Nimbus,Retail,Corporate,John Miller,16,171,0.15,2325.6,1712.16,613.44,Card,Satisfied
40518,2024-04-27,2024,Q2,Apr,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Apex,Retail,Corporate,David Clark,15,662,0.15,8440.5,5590.74,2849.76,Card,Unsatisfied
40519,2024-09-24,2024,Q3,Sep,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Vertex,Retail,Corporate,Emily Carter,12,832,0.15,8486.4,5996.73,2489.67,Cash,Very Satisfied
40520,2024-04-23,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Nimbus,Retail,Corporate,David Clark,14,161,0.05,2141.3,1304.06,837.24,Cash,Unsatisfied
40521,2024-08-11,2024,Q3,Aug,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Nimbus,Online,Consumer,Jessica Lee,6,97,0.1,523.8,305.55,218.25,Bank Transfer,Unsatisfied
40522,2024-01-17,2024,Q1,Jan,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Orbit,Retail,Corporate,Michael Brown,5,837,0.15,3557.25,2320.59,1236.66,Card,Satisfied
40523,2024-02-06,2024,Q1,Feb,South,Georgia,Atlanta,Accessories,Keyboard,KeyPro,Vertex,Distributor,Consumer,Michael Brown,12,824,0.05,9393.6,5617.47,3776.13,Cash,Unsatisfied
40524,2024-08-12,2024,Q3,Aug,West,California,Los Angeles,Furniture,Chair,ComfortSeat,NovaTech,Distributor,Consumer,David Clark,4,654,0.1,2354.4,1618.27,736.13,Bank Transfer,Satisfied
40525,2024-10-01,2024,Q4,Oct,Northeast,New York,New York,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Consumer,Michael Brown,8,666,0.0,5328.0,3785.82,1542.18,Card,Very Satisfied
40526,2024-04-26,2024,Q2,Apr,South,Texas,Dallas,Electronics,Phone,Galaxy Max,NovaTech,Distributor,Small Business,Michael Brown,10,188,0.0,1880.0,1219.27,660.73,Bank Transfer,Neutral
40527,2024-09-06,2024,Q3,Sep,Northeast,New York,New York,Electronics,Tablet,Tab Elite,NovaTech,Distributor,Corporate,Sarah Lopez,13,825,0.0,10725.0,6182.87,4542.13,Bank Transfer,Satisfied
40528,2024-09-16,2024,Q3,Sep,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Vertex,Distributor,Consumer,John Miller,12,217,0.1,2343.6,1744.89,598.71,Card,Satisfied
40529,2024-09-17,2024,Q3,Sep,Northeast,New York,New York,Electronics,Tablet,Tab Elite,NovaTech,Online,Consumer,David Clark,6,1143,0.15,5829.3,4264.15,1565.15,Digital Wallet,Neutral
40530,2024-01-14,2024,Q1,Jan,Northeast,New York,New York,Accessories,Headphones,SoundMax,NovaTech,Retail,Consumer,Emily Carter,13,832,0.1,9734.4,6910.87,2823.53,Cash,Unsatisfied
40531,2024-11-11,2024,Q4,Nov,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Nimbus,Online,Consumer,Sarah Lopez,3,335,0.0,1005.0,664.68,340.32,Card,Neutral
40532,2024-01-05,2024,Q1,Jan,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Apex,Distributor,Consumer,Emily Carter,20,943,0.05,17917.0,11812.34,6104.66,Digital Wallet,Very Satisfied
40533,2024-05-23,2024,Q2,May,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Apex,Retail,Corporate,Jessica Lee,1,336,0.0,336.0,239.08,96.92,Cash,Satisfied
40534,2024-11-06,2024,Q4,Nov,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Orbit,Retail,Small Business,Emily Carter,7,820,0.1,5166.0,3867.12,1298.88,Cash,Neutral
40535,2024-12-15,2024,Q4,Dec,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Apex,Distributor,Consumer,Michael Brown,6,570,0.15,2907.0,1965.1,941.9,Digital Wallet,Unsatisfied
40536,2024-04-20,2024,Q2,Apr,South,Florida,Miami,Accessories,Mouse,ClickPro,NovaTech,Online,Small Business,David Clark,2,958,0.1,1724.4,1013.03,711.37,Bank Transfer,Satisfied
40537,2024-06-02,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Vertex,Online,Corporate,David Clark,8,491,0.0,3928.0,2166.14,1761.86,Digital Wallet,Unsatisfied
40538,2024-01-07,2024,Q1,Jan,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Vertex,Retail,Corporate,David Clark,13,1093,0.15,12077.65,8991.84,3085.81,Bank Transfer,Neutral
40539,2024-02-27,2024,Q1,Feb,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Apex,Retail,Consumer,Sarah Lopez,5,325,0.1,1462.5,1074.44,388.06,Cash,Satisfied
40540,2024-11-03,2024,Q4,Nov,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Consumer,David Clark,4,1106,0.1,3981.6,2645.64,1335.96,Bank Transfer,Very Satisfied
40541,2024-06-13,2024,Q2,Jun,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Orbit,Retail,Corporate,Michael Brown,3,806,0.15,2055.3,1240.58,814.72,Bank Transfer,Very Satisfied
40542,2024-08-07,2024,Q3,Aug,West,California,Los Angeles,Accessories,Mouse,ClickPro,Apex,Distributor,Small Business,Michael Brown,8,259,0.05,1968.4,1233.01,735.39,Cash,Very Satisfied
40543,2024-07-24,2024,Q3,Jul,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Apex,Online,Consumer,John Miller,8,221,0.05,1679.6,1098.02,581.58,Bank Transfer,Neutral
40544,2024-12-27,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Orbit,Online,Consumer,Michael Brown,14,353,0.15,4200.7,2669.21,1531.49,Cash,Very Satisfied
40545,2024-03-28,2024,Q1,Mar,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,NovaTech,Retail,Corporate,Michael Brown,4,874,0.0,3496.0,2155.29,1340.71,Digital Wallet,Unsatisfied
40546,2024-04-08,2024,Q2,Apr,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Vertex,Distributor,Consumer,Emily Carter,14,494,0.1,6224.4,3605.36,2619.04,Digital Wallet,Neutral
40547,2024-04-02,2024,Q2,Apr,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,NovaTech,Distributor,Small Business,Michael Brown,3,199,0.0,597.0,392.62,204.38,Bank Transfer,Neutral
40548,2024-01-19,2024,Q1,Jan,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,NovaTech,Retail,Corporate,Michael Brown,8,781,0.1,5623.2,3285.58,2337.62,Card,Unsatisfied
40549,2024-12-22,2024,Q4,Dec,Midwest,Illinois,Chicago,Electronics,Tablet,Tab Elite,Vertex,Online,Consumer,Sarah Lopez,11,1143,0.15,10687.05,7213.43,3473.62,Cash,Neutral
40550,2024-01-07,2024,Q1,Jan,Midwest,Ohio,Columbus,Furniture,Cabinet,StoragePlus,Orbit,Distributor,Small Business,Sarah Lopez,4,890,0.05,3382.0,2319.06,1062.94,Bank Transfer,Satisfied
40551,2024-07-05,2024,Q3,Jul,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Vertex,Distributor,Corporate,David Clark,15,772,0.0,11580.0,7130.68,4449.32,Cash,Unsatisfied
40552,2024-07-10,2024,Q3,Jul,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Vertex,Retail,Small Business,Jessica Lee,14,1082,0.05,14390.6,8905.53,5485.07,Card,Satisfied
40553,2024-09-05,2024,Q3,Sep,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Nimbus,Online,Consumer,John Miller,10,854,0.05,8113.0,4929.86,3183.14,Card,Very Satisfied
40554,2024-11-20,2024,Q4,Nov,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,NovaTech,Retail,Small Business,Emily Carter,11,309,0.15,2889.15,2125.25,763.9,Cash,Satisfied
40555,2024-07-09,2024,Q3,Jul,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Vertex,Retail,Small Business,Sarah Lopez,11,324,0.15,3029.4,1722.24,1307.16,Bank Transfer,Neutral
40556,2024-06-15,2024,Q2,Jun,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Small Business,Michael Brown,10,602,0.15,5117.0,2986.97,2130.03,Cash,Very Satisfied
40557,2024-06-04,2024,Q2,Jun,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,NovaTech,Retail,Corporate,John Miller,14,230,0.0,3220.0,2243.24,976.76,Digital Wallet,Neutral
40558,2024-02-02,2024,Q1,Feb,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Orbit,Online,Consumer,Michael Brown,13,530,0.05,6545.5,4338.04,2207.46,Card,Very Satisfied
40559,2024-01-13,2024,Q1,Jan,South,Texas,Dallas,Accessories,Headphones,SoundMax,Nimbus,Distributor,Small Business,Jessica Lee,10,386,0.05,3667.0,2485.56,1181.44,Card,Unsatisfied
40560,2024-01-17,2024,Q1,Jan,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Vertex,Online,Corporate,Michael Brown,9,197,0.1,1595.7,995.02,600.68,Bank Transfer,Neutral
40561,2024-03-07,2024,Q1,Mar,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Nimbus,Retail,Consumer,Jessica Lee,2,899,0.15,1528.3,990.71,537.59,Cash,Unsatisfied
40562,2024-03-12,2024,Q1,Mar,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Orbit,Distributor,Corporate,Sarah Lopez,9,131,0.15,1002.15,631.79,370.36,Digital Wallet,Satisfied
40563,2024-01-20,2024,Q1,Jan,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Orbit,Distributor,Consumer,Jessica Lee,10,149,0.0,1490.0,894.55,595.45,Digital Wallet,Neutral
40564,2024-04-15,2024,Q2,Apr,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Vertex,Online,Corporate,Jessica Lee,11,1020,0.1,10098.0,6375.69,3722.31,Cash,Very Satisfied
40565,2024-03-16,2024,Q1,Mar,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Orbit,Online,Consumer,John Miller,14,274,0.1,3452.4,2445.1,1007.3,Bank Transfer,Satisfied
40566,2024-10-29,2024,Q4,Oct,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Apex,Distributor,Consumer,John Miller,16,476,0.0,7616.0,4572.59,3043.41,Cash,Very Satisfied
40567,2024-04-26,2024,Q2,Apr,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,NovaTech,Online,Consumer,Michael Brown,1,712,0.15,605.2,438.46,166.74,Card,Satisfied
40568,2024-10-17,2024,Q4,Oct,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,NovaTech,Online,Consumer,Michael Brown,7,1101,0.1,6936.3,4650.51,2285.79,Bank Transfer,Neutral
40569,2024-09-23,2024,Q3,Sep,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Orbit,Online,Corporate,John Miller,19,1148,0.0,21812.0,13646.57,8165.43,Card,Satisfied
40570,2024-12-28,2024,Q4,Dec,South,Texas,Dallas,Accessories,Headphones,SoundMax,Vertex,Online,Corporate,John Miller,17,803,0.1,12285.9,7579.9,4706.0,Digital Wallet,Satisfied
40571,2024-12-09,2024,Q4,Dec,West,Colorado,Denver,Furniture,Cabinet,StoragePlus,Nimbus,Retail,Corporate,John Miller,1,162,0.1,145.8,99.95,45.85,Cash,Neutral
40572,2024-07-16,2024,Q3,Jul,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Vertex,Distributor,Corporate,Jessica Lee,14,295,0.0,4130.0,2754.3,1375.7,Card,Neutral
40573,2024-08-11,2024,Q3,Aug,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Vertex,Online,Consumer,John Miller,14,612,0.0,8568.0,5829.14,2738.86,Digital Wallet,Unsatisfied
40574,2024-04-18,2024,Q2,Apr,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,NovaTech,Retail,Small Business,Michael Brown,1,1133,0.15,963.05,636.76,326.29,Bank Transfer,Satisfied
40575,2024-03-12,2024,Q1,Mar,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Vertex,Online,Small Business,John Miller,11,918,0.05,9593.1,6313.76,3279.34,Card,Very Satisfied
40576,2024-05-25,2024,Q2,May,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Apex,Retail,Corporate,Emily Carter,19,161,0.0,3059.0,1892.93,1166.07,Cash,Very Satisfied
40577,2024-02-03,2024,Q1,Feb,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Nimbus,Retail,Corporate,Jessica Lee,12,609,0.05,6942.6,4359.59,2583.01,Bank Transfer,Satisfied
40578,2024-02-15,2024,Q1,Feb,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Vertex,Online,Small Business,Sarah Lopez,4,260,0.05,988.0,640.8,347.2,Bank Transfer,Very Satisfied
40579,2024-10-30,2024,Q4,Oct,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Nimbus,Distributor,Consumer,Michael Brown,3,289,0.1,780.3,548.4,231.9,Cash,Very Satisfied
40580,2024-04-30,2024,Q2,Apr,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Vertex,Retail,Small Business,Michael Brown,19,456,0.1,7797.6,5142.7,2654.9,Digital Wallet,Very Satisfied
40581,2024-06-17,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,NovaTech,Distributor,Small Business,Emily Carter,15,213,0.15,2715.75,1976.41,739.34,Bank Transfer,Unsatisfied
40582,2024-01-31,2024,Q1,Jan,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Nimbus,Retail,Corporate,Emily Carter,16,714,0.1,10281.6,6736.93,3544.67,Cash,Neutral
40583,2024-05-20,2024,Q2,May,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Vertex,Online,Corporate,David Clark,4,865,0.05,3287.0,2384.95,902.05,Digital Wallet,Unsatisfied
40584,2024-04-27,2024,Q2,Apr,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,NovaTech,Online,Consumer,David Clark,5,295,0.0,1475.0,1094.74,380.26,Bank Transfer,Neutral
40585,2024-02-21,2024,Q1,Feb,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Orbit,Retail,Consumer,Jessica Lee,6,178,0.0,1068.0,610.03,457.97,Card,Neutral
40586,2024-02-06,2024,Q1,Feb,West,California,Los Angeles,Accessories,Mouse,ClickPro,Vertex,Distributor,Consumer,Michael Brown,13,652,0.1,7628.4,5386.17,2242.23,Cash,Satisfied
40587,2024-11-06,2024,Q4,Nov,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Vertex,Retail,Corporate,Sarah Lopez,3,786,0.05,2240.1,1586.42,653.68,Cash,Unsatisfied
40588,2024-09-06,2024,Q3,Sep,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,NovaTech,Online,Corporate,David Clark,6,1181,0.15,6023.1,3339.16,2683.94,Card,Satisfied
40589,2024-07-26,2024,Q3,Jul,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Vertex,Online,Consumer,John Miller,20,202,0.0,4040.0,2378.73,1661.27,Cash,Satisfied
40590,2024-04-10,2024,Q2,Apr,South,Texas,Dallas,Accessories,Headphones,SoundMax,Orbit,Retail,Corporate,Emily Carter,20,710,0.1,12780.0,8623.27,4156.73,Digital Wallet,Neutral
40591,2024-06-20,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Nimbus,Distributor,Small Business,David Clark,15,79,0.05,1125.75,731.16,394.59,Bank Transfer,Neutral
40592,2024-09-14,2024,Q3,Sep,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Vertex,Retail,Small Business,Michael Brown,20,43,0.0,860.0,608.84,251.16,Card,Satisfied
40593,2024-07-30,2024,Q3,Jul,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Nimbus,Distributor,Corporate,Sarah Lopez,9,1123,0.05,9601.65,7196.31,2405.34,Card,Very Satisfied
40594,2024-12-14,2024,Q4,Dec,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Apex,Distributor,Corporate,Sarah Lopez,1,630,0.0,630.0,400.35,229.65,Cash,Very Satisfied
40595,2024-01-03,2024,Q1,Jan,South,Florida,Miami,Electronics,Phone,Galaxy Max,Vertex,Retail,Consumer,Sarah Lopez,12,979,0.1,10573.2,7220.07,3353.13,Cash,Unsatisfied
40596,2024-05-07,2024,Q2,May,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Apex,Online,Consumer,Michael Brown,10,907,0.15,7709.5,5475.78,2233.72,Card,Very Satisfied
40597,2024-06-18,2024,Q2,Jun,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Nimbus,Online,Small Business,Michael Brown,9,918,0.15,7022.7,4811.09,2211.61,Bank Transfer,Unsatisfied
40598,2024-01-10,2024,Q1,Jan,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,NovaTech,Retail,Small Business,David Clark,1,1185,0.05,1125.75,660.19,465.56,Card,Neutral
40599,2024-09-21,2024,Q3,Sep,South,Texas,Dallas,Accessories,Mouse,ClickPro,Vertex,Online,Small Business,Michael Brown,9,746,0.15,5706.9,4139.31,1567.59,Digital Wallet,Neutral
40600,2024-02-24,2024,Q1,Feb,West,California,Los Angeles,Furniture,Cabinet,StoragePlus,Nimbus,Online,Corporate,John Miller,7,927,0.1,5840.1,4136.84,1703.26,Cash,Unsatisfied
40601,2024-02-17,2024,Q1,Feb,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Orbit,Retail,Corporate,Jessica Lee,16,102,0.1,1468.8,927.95,540.85,Bank Transfer,Neutral
40602,2024-06-18,2024,Q2,Jun,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Orbit,Retail,Consumer,David Clark,7,898,0.05,5971.7,3971.7,2000.0,Bank Transfer,Neutral
40603,2024-12-20,2024,Q4,Dec,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Vertex,Online,Corporate,Michael Brown,8,750,0.1,5400.0,3247.93,2152.07,Card,Very Satisfied
40604,2024-01-03,2024,Q1,Jan,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Apex,Online,Small Business,Jessica Lee,5,578,0.1,2601.0,1868.01,732.99,Cash,Unsatisfied
40605,2024-02-25,2024,Q1,Feb,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Orbit,Online,Small Business,Jessica Lee,17,219,0.05,3536.85,2434.6,1102.25,Bank Transfer,Unsatisfied
40606,2024-08-03,2024,Q3,Aug,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Nimbus,Distributor,Small Business,Michael Brown,11,904,0.15,8452.4,5829.76,2622.64,Cash,Neutral
40607,2024-03-03,2024,Q1,Mar,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Vertex,Online,Small Business,Michael Brown,6,644,0.1,3477.6,2076.16,1401.44,Digital Wallet,Satisfied
40608,2024-02-25,2024,Q1,Feb,South,Florida,Miami,Furniture,Cabinet,StoragePlus,Orbit,Retail,Consumer,John Miller,10,801,0.0,8010.0,5575.58,2434.42,Card,Very Satisfied
40609,2024-01-05,2024,Q1,Jan,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Vertex,Distributor,Corporate,Sarah Lopez,11,638,0.15,5965.3,4356.8,1608.5,Card,Satisfied
40610,2024-07-28,2024,Q3,Jul,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Orbit,Retail,Consumer,John Miller,20,1037,0.1,18666.0,11067.12,7598.88,Digital Wallet,Neutral
40611,2024-02-06,2024,Q1,Feb,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Orbit,Distributor,Corporate,John Miller,4,418,0.0,1672.0,1210.17,461.83,Cash,Satisfied
40612,2024-09-13,2024,Q3,Sep,Midwest,Illinois,Chicago,Furniture,Cabinet,StoragePlus,Apex,Retail,Consumer,David Clark,1,257,0.0,257.0,159.12,97.88,Bank Transfer,Satisfied
40613,2024-04-25,2024,Q2,Apr,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Apex,Distributor,Corporate,Emily Carter,10,966,0.1,8694.0,4998.3,3695.7,Digital Wallet,Unsatisfied
40614,2024-04-21,2024,Q2,Apr,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Apex,Distributor,Corporate,Sarah Lopez,19,725,0.15,11708.75,6732.63,4976.12,Digital Wallet,Satisfied
40615,2024-07-23,2024,Q3,Jul,West,Washington,Seattle,Accessories,Mouse,ClickPro,NovaTech,Retail,Corporate,Michael Brown,4,192,0.05,729.6,436.76,292.84,Cash,Satisfied
40616,2024-03-15,2024,Q1,Mar,Northeast,New York,New York,Accessories,Mouse,ClickPro,Apex,Retail,Corporate,Michael Brown,10,716,0.0,7160.0,4107.6,3052.4,Cash,Satisfied
40617,2024-03-06,2024,Q1,Mar,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Vertex,Online,Small Business,Emily Carter,7,758,0.0,5306.0,3493.29,1812.71,Cash,Unsatisfied
40618,2024-07-26,2024,Q3,Jul,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Orbit,Online,Corporate,Sarah Lopez,19,305,0.0,5795.0,3985.72,1809.28,Cash,Very Satisfied
40619,2024-05-01,2024,Q2,May,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Apex,Online,Small Business,Michael Brown,15,1071,0.0,16065.0,11844.5,4220.5,Digital Wallet,Satisfied
40620,2024-04-12,2024,Q2,Apr,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,NovaTech,Retail,Consumer,Jessica Lee,19,870,0.1,14877.0,10748.31,4128.69,Digital Wallet,Very Satisfied
40621,2024-12-11,2024,Q4,Dec,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Nimbus,Retail,Corporate,John Miller,18,958,0.0,17244.0,12617.05,4626.95,Card,Very Satisfied
40622,2024-05-25,2024,Q2,May,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Nimbus,Online,Corporate,Emily Carter,19,620,0.1,10602.0,6322.13,4279.87,Card,Very Satisfied
40623,2024-09-09,2024,Q3,Sep,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Vertex,Distributor,Corporate,Jessica Lee,19,552,0.05,9963.6,6369.88,3593.72,Cash,Unsatisfied
40624,2024-12-12,2024,Q4,Dec,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Apex,Online,Corporate,Michael Brown,2,799,0.0,1598.0,996.92,601.08,Bank Transfer,Neutral
40625,2024-08-09,2024,Q3,Aug,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Nimbus,Online,Corporate,Michael Brown,5,496,0.15,2108.0,1175.22,932.78,Bank Transfer,Very Satisfied
40626,2024-08-04,2024,Q3,Aug,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Nimbus,Online,Small Business,Sarah Lopez,15,1126,0.05,16045.5,10837.1,5208.4,Bank Transfer,Neutral
40627,2024-10-20,2024,Q4,Oct,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Nimbus,Online,Corporate,Sarah Lopez,19,592,0.1,10123.2,6854.79,3268.41,Bank Transfer,Very Satisfied
40628,2024-04-03,2024,Q2,Apr,West,Washington,Seattle,Electronics,Phone,Galaxy Max,NovaTech,Online,Small Business,David Clark,6,471,0.0,2826.0,2043.87,782.13,Card,Satisfied
40629,2024-03-17,2024,Q1,Mar,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Nimbus,Distributor,Corporate,Jessica Lee,5,730,0.15,3102.5,2266.49,836.01,Cash,Satisfied
40630,2024-01-02,2024,Q1,Jan,West,California,Los Angeles,Electronics,Tablet,Tab Elite,NovaTech,Online,Corporate,David Clark,5,683,0.1,3073.5,1945.05,1128.45,Card,Very Satisfied
40631,2024-05-17,2024,Q2,May,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Apex,Retail,Small Business,Jessica Lee,12,808,0.1,8726.4,6391.61,2334.79,Digital Wallet,Very Satisfied
40632,2024-09-11,2024,Q3,Sep,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Apex,Distributor,Consumer,Michael Brown,7,822,0.15,4890.9,3247.11,1643.79,Card,Neutral
40633,2024-12-29,2024,Q4,Dec,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Nimbus,Online,Corporate,David Clark,16,328,0.15,4460.8,3085.61,1375.19,Cash,Neutral
40634,2024-07-29,2024,Q3,Jul,South,Texas,Dallas,Accessories,Mouse,ClickPro,NovaTech,Distributor,Corporate,David Clark,11,1046,0.05,10930.7,6504.88,4425.82,Bank Transfer,Very Satisfied
40635,2024-07-27,2024,Q3,Jul,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Nimbus,Retail,Corporate,David Clark,15,502,0.15,6400.5,4450.4,1950.1,Card,Neutral
40636,2024-12-16,2024,Q4,Dec,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Vertex,Retail,Corporate,John Miller,8,428,0.0,3424.0,2140.53,1283.47,Card,Neutral
40637,2024-11-05,2024,Q4,Nov,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,NovaTech,Online,Consumer,Jessica Lee,8,510,0.05,3876.0,2617.28,1258.72,Card,Unsatisfied
40638,2024-05-09,2024,Q2,May,South,Florida,Miami,Electronics,Phone,Galaxy Max,Vertex,Online,Small Business,Emily Carter,5,42,0.1,189.0,132.06,56.94,Card,Very Satisfied
40639,2024-05-30,2024,Q2,May,South,Texas,Dallas,Accessories,Mouse,ClickPro,Orbit,Distributor,Corporate,David Clark,1,1069,0.1,962.1,642.57,319.53,Cash,Very Satisfied
40640,2024-01-31,2024,Q1,Jan,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Nimbus,Distributor,Small Business,Sarah Lopez,4,205,0.15,697.0,495.26,201.74,Cash,Satisfied
40641,2024-01-03,2024,Q1,Jan,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Vertex,Distributor,Consumer,Jessica Lee,10,1146,0.0,11460.0,7620.46,3839.54,Bank Transfer,Very Satisfied
40642,2024-01-21,2024,Q1,Jan,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Nimbus,Online,Consumer,Emily Carter,4,606,0.05,2302.8,1333.88,968.92,Card,Very Satisfied
