Order ID,Date,Year,Quarter,Month,Week,Region,State,Product Category,Product Subcategory,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel
50674,2024-10-23,2024,Q4,Oct,43,West,Washington,Electronics,Phone,Distributor,Corporate,15,111,0.1,1498.5,886.74,611.76,0.4082,Social Media
50675,2024-08-06,2024,Q3,Aug,32,Northeast,New York,Accessories,Mouse,Distributor,Corporate,6,357,0.15,1820.7,1315.06,505.64,0.2777,Direct
50676,2024-08-28,2024,Q3,Aug,35,West,California,Furniture,Cabinet,Online,Consumer,19,225,0.1,3847.5,2201.75,1645.75,0.4277,Email
50677,2024-07-09,2024,Q3,Jul,28,South,Georgia,Furniture,Chair,Retail,Small Business,19,847,0.1,14483.7,10685.62,3798.08,0.2622,Google Ads
50678,2024-02-07,2024,Q1,Feb,6,Midwest,Ohio,Electronics,Phone,Online,Small Business,24,1188,0.1,25660.8,18533.47,7127.33,0.2778,Email
50679,2024-08-27,2024,Q3,Aug,35,South,Georgia,Electronics,Tablet,Online,Consumer,20,514,0.15,8738.0,5850.17,2887.83,0.3305,Email
50680,2024-09-25,2024,Q3,Sep,39,South,Florida,Accessories,Mouse,Distributor,Small Business,1,112,0.05,106.4,68.01,38.39,0.3608,Social Media
50681,2024-02-15,2024,Q1,Feb,7,West,California,Electronics,Laptop,Online,Small Business,20,1088,0.15,18496.0,10612.92,7883.08,0.4262,Social Media
50682,2024-11-12,2024,Q4,Nov,46,South,Texas,Electronics,Tablet,Online,Corporate,4,410,0.05,1558.0,1092.76,465.24,0.2986,Social Media
50683,2024-09-23,2024,Q3,Sep,39,West,California,Furniture,Cabinet,Distributor,Corporate,24,482,0.15,9832.8,6972.83,2859.97,0.2909,Email
50684,2024-06-20,2024,Q2,Jun,25,West,Colorado,Furniture,Chair,Online,Consumer,24,1010,0.15,20604.0,13736.54,6867.46,0.3333,Social Media
50685,2024-04-10,2024,Q2,Apr,15,Northeast,Massachusetts,Electronics,Phone,Retail,Small Business,25,143,0.0,3575.0,2246.93,1328.07,0.3715,Google Ads
50686,2024-12-29,2024,Q4,Dec,52,Midwest,Illinois,Electronics,Tablet,Distributor,Corporate,15,988,0.05,14079.0,10092.92,3986.08,0.2831,Direct
50687,2024-05-26,2024,Q2,May,21,Midwest,Michigan,Furniture,Desk,Distributor,Corporate,9,822,0.1,6658.2,4757.36,1900.84,0.2855,Google Ads
50688,2024-06-08,2024,Q2,Jun,23,West,Washington,Accessories,Mouse,Retail,Corporate,19,255,0.1,4360.5,3219.24,1141.26,0.2617,Social Media
50689,2024-07-24,2024,Q3,Jul,30,Northeast,Pennsylvania,Electronics,Laptop,Online,Corporate,7,353,0.05,2347.45,1567.74,779.71,0.3322,Social Media
50690,2024-11-11,2024,Q4,Nov,46,West,Colorado,Furniture,Chair,Online,Corporate,8,1274,0.15,8663.2,6219.09,2444.11,0.2821,Direct
50691,2024-07-13,2024,Q3,Jul,28,South,Georgia,Electronics,Phone,Retail,Small Business,4,498,0.0,1992.0,1145.8,846.2,0.4248,Email
50692,2024-07-03,2024,Q3,Jul,27,South,Florida,Accessories,Keyboard,Retail,Corporate,17,592,0.1,9057.6,5876.76,3180.84,0.3512,Direct
50693,2024-03-09,2024,Q1,Mar,10,Midwest,Michigan,Accessories,Headphones,Distributor,Consumer,2,313,0.05,594.7,440.63,154.07,0.2591,Direct
50694,2024-06-01,2024,Q2,Jun,22,Northeast,Pennsylvania,Furniture,Desk,Distributor,Corporate,13,506,0.0,6578.0,4149.83,2428.17,0.3691,Google Ads
50695,2024-08-12,2024,Q3,Aug,33,South,Texas,Accessories,Mouse,Online,Small Business,14,189,0.05,2513.7,1550.77,962.93,0.3831,Direct
50696,2024-12-11,2024,Q4,Dec,50,Northeast,Pennsylvania,Accessories,Mouse,Online,Corporate,4,1167,0.1,4201.2,2650.38,1550.82,0.3691,Direct
50697,2024-04-23,2024,Q2,Apr,17,Midwest,Illinois,Accessories,Headphones,Online,Consumer,25,388,0.0,9700.0,6410.76,3289.24,0.3391,Direct
50698,2024-09-15,2024,Q3,Sep,37,Northeast,Massachusetts,Accessories,Mouse,Distributor,Consumer,21,883,0.0,18543.0,12940.63,5602.37,0.3021,Email
50699,2024-07-30,2024,Q3,Jul,31,Northeast,Massachusetts,Electronics,Tablet,Distributor,Consumer,2,146,0.15,248.2,168.06,80.14,0.3229,Google Ads
50700,2024-04-17,2024,Q2,Apr,16,West,Colorado,Accessories,Keyboard,Distributor,Small Business,4,571,0.0,2284.0,1455.52,828.48,0.3627,Email
50701,2024-09-21,2024,Q3,Sep,38,Northeast,Pennsylvania,Accessories,Keyboard,Online,Consumer,12,1283,0.1,13856.4,7704.35,6152.05,0.444,Direct
50702,2024-05-11,2024,Q2,May,19,Midwest,Ohio,Electronics,Phone,Retail,Small Business,9,198,0.1,1603.8,915.0,688.8,0.4295,Google Ads
50703,2024-10-05,2024,Q4,Oct,40,Midwest,Illinois,Furniture,Cabinet,Distributor,Small Business,12,112,0.05,1276.8,955.38,321.42,0.2517,Google Ads
50704,2024-12-21,2024,Q4,Dec,51,South,Florida,Electronics,Laptop,Retail,Corporate,2,216,0.1,388.8,216.31,172.49,0.4436,Social Media
50705,2024-06-21,2024,Q2,Jun,25,Midwest,Ohio,Furniture,Desk,Online,Corporate,17,543,0.05,8769.45,6429.05,2340.4,0.2669,Affiliate
50706,2024-12-29,2024,Q4,Dec,52,Midwest,Ohio,Furniture,Chair,Retail,Corporate,23,944,0.05,20626.4,15426.06,5200.34,0.2521,Google Ads
50707,2024-02-09,2024,Q1,Feb,6,Midwest,Ohio,Accessories,Mouse,Distributor,Consumer,22,1151,0.0,25322.0,17462.35,7859.65,0.3104,Affiliate
50708,2024-11-22,2024,Q4,Nov,47,South,Georgia,Furniture,Desk,Online,Consumer,10,340,0.15,2890.0,2109.98,780.02,0.2699,Social Media
50709,2024-11-26,2024,Q4,Nov,48,Northeast,Pennsylvania,Furniture,Chair,Distributor,Corporate,15,1028,0.0,15420.0,10554.79,4865.21,0.3155,Direct
50710,2024-07-21,2024,Q3,Jul,29,Northeast,Pennsylvania,Electronics,Laptop,Distributor,Corporate,4,1096,0.1,3945.6,2217.92,1727.68,0.4379,Social Media
50711,2024-03-18,2024,Q1,Mar,12,Northeast,Pennsylvania,Accessories,Headphones,Retail,Consumer,20,582,0.1,10476.0,6814.66,3661.34,0.3495,Affiliate
50712,2024-11-06,2024,Q4,Nov,45,South,Florida,Furniture,Cabinet,Retail,Consumer,10,774,0.15,6579.0,3942.23,2636.77,0.4008,Affiliate
50713,2024-04-17,2024,Q2,Apr,16,Northeast,Massachusetts,Accessories,Headphones,Online,Small Business,13,470,0.1,5499.0,3831.76,1667.24,0.3032,Email
50714,2024-09-28,2024,Q3,Sep,39,West,Colorado,Accessories,Mouse,Online,Consumer,19,772,0.0,14668.0,9780.5,4887.5,0.3332,Direct
50715,2024-01-20,2024,Q1,Jan,3,Northeast,Massachusetts,Furniture,Chair,Online,Consumer,15,1069,0.0,16035.0,9906.31,6128.69,0.3822,Affiliate
50716,2024-04-30,2024,Q2,Apr,18,South,Florida,Electronics,Laptop,Distributor,Consumer,3,723,0.0,2169.0,1482.74,686.26,0.3164,Direct
50717,2024-04-26,2024,Q2,Apr,17,South,Florida,Furniture,Desk,Distributor,Consumer,11,229,0.1,2267.1,1620.8,646.3,0.2851,Direct
50718,2024-03-08,2024,Q1,Mar,10,South,Florida,Accessories,Headphones,Distributor,Consumer,9,1127,0.05,9635.85,6324.01,3311.84,0.3437,Affiliate
50719,2024-12-09,2024,Q4,Dec,50,Midwest,Illinois,Electronics,Phone,Retail,Small Business,22,200,0.1,3960.0,2718.77,1241.23,0.3134,Email
50720,2024-12-23,2024,Q4,Dec,52,South,Texas,Furniture,Chair,Online,Consumer,24,871,0.1,18813.6,13433.04,5380.56,0.286,Affiliate
50721,2024-09-01,2024,Q3,Sep,35,Northeast,Massachusetts,Electronics,Laptop,Distributor,Corporate,23,679,0.15,13274.45,7523.26,5751.19,0.4333,Email
50722,2024-10-30,2024,Q4,Oct,44,West,Colorado,Electronics,Phone,Distributor,Corporate,17,233,0.1,3564.9,2574.8,990.1,0.2777,Google Ads
50723,2024-03-07,2024,Q1,Mar,10,West,Colorado,Furniture,Cabinet,Online,Corporate,14,338,0.05,4495.4,2592.72,1902.68,0.4233,Affiliate
50724,2024-07-15,2024,Q3,Jul,29,West,Colorado,Furniture,Desk,Retail,Consumer,19,503,0.1,8601.3,5735.4,2865.9,0.3332,Direct
50725,2024-10-01,2024,Q4,Oct,40,Northeast,Pennsylvania,Accessories,Mouse,Online,Corporate,14,76,0.05,1010.8,656.24,354.56,0.3508,Affiliate
50726,2024-08-20,2024,Q3,Aug,34,West,Washington,Accessories,Keyboard,Retail,Consumer,22,1127,0.1,22314.6,15561.53,6753.07,0.3026,Email
50727,2024-02-26,2024,Q1,Feb,9,Northeast,Pennsylvania,Furniture,Cabinet,Online,Consumer,6,1139,0.1,6150.6,4439.46,1711.14,0.2782,Google Ads
50728,2024-01-24,2024,Q1,Jan,4,West,Colorado,Electronics,Phone,Online,Corporate,20,1234,0.05,23446.0,17450.84,5995.16,0.2557,Direct
50729,2024-06-22,2024,Q2,Jun,25,Midwest,Illinois,Accessories,Headphones,Online,Corporate,21,1033,0.15,18439.05,11751.12,6687.93,0.3627,Affiliate
50730,2024-08-24,2024,Q3,Aug,34,Northeast,Pennsylvania,Electronics,Laptop,Online,Corporate,20,903,0.05,17157.0,12505.03,4651.97,0.2711,Google Ads
50731,2024-03-07,2024,Q1,Mar,10,Northeast,Massachusetts,Furniture,Chair,Retail,Small Business,11,1010,0.15,9443.5,5384.5,4059.0,0.4298,Google Ads
50732,2024-06-02,2024,Q2,Jun,22,Midwest,Illinois,Furniture,Chair,Retail,Consumer,10,99,0.0,990.0,688.09,301.91,0.305,Google Ads
50733,2024-09-05,2024,Q3,Sep,36,Northeast,New York,Accessories,Headphones,Distributor,Small Business,10,1105,0.0,11050.0,6969.2,4080.8,0.3693,Google Ads
50734,2024-02-06,2024,Q1,Feb,6,South,Texas,Furniture,Cabinet,Retail,Corporate,25,485,0.05,11518.75,6698.01,4820.74,0.4185,Direct
50735,2024-12-23,2024,Q4,Dec,52,Midwest,Ohio,Accessories,Headphones,Online,Corporate,23,1296,0.1,26827.2,19891.15,6936.05,0.2585,Direct
50736,2024-10-15,2024,Q4,Oct,42,Midwest,Ohio,Accessories,Headphones,Distributor,Small Business,25,209,0.0,5225.0,3592.76,1632.24,0.3124,Direct
50737,2024-01-18,2024,Q1,Jan,3,West,Colorado,Furniture,Desk,Retail,Small Business,13,309,0.1,3615.3,2317.92,1297.38,0.3589,Social Media
50738,2024-06-12,2024,Q2,Jun,24,West,Washington,Furniture,Desk,Online,Small Business,15,357,0.05,5087.25,3767.66,1319.59,0.2594,Email
50739,2024-05-02,2024,Q2,May,18,Northeast,Pennsylvania,Furniture,Cabinet,Distributor,Small Business,7,1288,0.15,7663.6,5088.67,2574.93,0.336,Social Media
50740,2024-02-11,2024,Q1,Feb,6,South,Texas,Electronics,Phone,Retail,Small Business,22,54,0.1,1069.2,619.55,449.65,0.4205,Email
50741,2024-08-22,2024,Q3,Aug,34,Northeast,New York,Accessories,Mouse,Retail,Corporate,22,1056,0.0,23232.0,17260.97,5971.03,0.257,Google Ads
50742,2024-03-08,2024,Q1,Mar,10,Midwest,Michigan,Electronics,Tablet,Distributor,Corporate,19,361,0.1,6173.1,3704.43,2468.67,0.3999,Direct
50743,2024-03-22,2024,Q1,Mar,12,West,Colorado,Electronics,Laptop,Distributor,Small Business,25,624,0.0,15600.0,9622.52,5977.48,0.3832,Email
50744,2024-05-28,2024,Q2,May,22,Midwest,Illinois,Furniture,Desk,Online,Small Business,8,749,0.15,5093.2,3791.58,1301.62,0.2556,Google Ads
50745,2024-10-18,2024,Q4,Oct,42,Northeast,Pennsylvania,Electronics,Phone,Distributor,Consumer,1,309,0.0,309.0,187.59,121.41,0.3929,Email
50746,2024-03-21,2024,Q1,Mar,12,South,Texas,Accessories,Mouse,Retail,Small Business,3,481,0.1,1298.7,745.06,553.64,0.4263,Email
50747,2024-05-26,2024,Q2,May,21,West,California,Electronics,Tablet,Distributor,Corporate,22,471,0.0,10362.0,7708.51,2653.49,0.2561,Google Ads
50748,2024-06-29,2024,Q2,Jun,26,Northeast,Massachusetts,Furniture,Cabinet,Distributor,Consumer,18,1261,0.1,20428.2,14621.18,5807.02,0.2843,Google Ads
50749,2024-02-01,2024,Q1,Feb,5,Midwest,Illinois,Electronics,Laptop,Distributor,Corporate,2,791,0.1,1423.8,863.67,560.13,0.3934,Social Media
50750,2024-12-14,2024,Q4,Dec,50,Northeast,Pennsylvania,Electronics,Tablet,Retail,Consumer,15,1078,0.1,14553.0,10392.99,4160.01,0.2859,Direct
50751,2024-11-16,2024,Q4,Nov,46,Midwest,Illinois,Electronics,Phone,Distributor,Small Business,9,648,0.0,5832.0,4157.96,1674.04,0.287,Direct
50752,2024-02-24,2024,Q1,Feb,8,Midwest,Ohio,Electronics,Phone,Retail,Corporate,15,894,0.0,13410.0,7990.45,5419.55,0.4041,Direct
50753,2024-06-07,2024,Q2,Jun,23,South,Georgia,Furniture,Desk,Retail,Small Business,16,824,0.0,13184.0,9665.96,3518.04,0.2668,Google Ads
50754,2024-02-14,2024,Q1,Feb,7,West,Washington,Furniture,Cabinet,Distributor,Small Business,22,69,0.0,1518.0,850.51,667.49,0.4397,Google Ads
50755,2024-09-16,2024,Q3,Sep,38,South,Georgia,Furniture,Cabinet,Retail,Consumer,17,1266,0.0,21522.0,15255.1,6266.9,0.2912,Email
50756,2024-04-15,2024,Q2,Apr,16,Northeast,Pennsylvania,Accessories,Mouse,Online,Small Business,21,628,0.15,11209.8,6415.61,4794.19,0.4277,Social Media
50757,2024-10-12,2024,Q4,Oct,41,Midwest,Michigan,Accessories,Mouse,Distributor,Small Business,13,717,0.1,8388.9,5024.67,3364.23,0.401,Google Ads
50758,2024-11-10,2024,Q4,Nov,45,South,Florida,Electronics,Laptop,Retail,Consumer,20,885,0.15,15045.0,9763.01,5281.99,0.3511,Affiliate
50759,2024-08-27,2024,Q3,Aug,35,Midwest,Ohio,Accessories,Keyboard,Retail,Small Business,9,756,0.1,6123.6,4504.96,1618.64,0.2643,Direct
50760,2024-03-02,2024,Q1,Mar,9,Northeast,Massachusetts,Electronics,Phone,Distributor,Corporate,19,1230,0.05,22201.5,13175.0,9026.5,0.4066,Social Media
50761,2024-01-12,2024,Q1,Jan,2,West,Washington,Furniture,Chair,Online,Corporate,1,1202,0.15,1021.7,646.14,375.56,0.3676,Affiliate
50762,2024-06-16,2024,Q2,Jun,24,West,California,Furniture,Desk,Retail,Consumer,6,515,0.0,3090.0,2316.1,773.9,0.2505,Affiliate
50763,2024-03-13,2024,Q1,Mar,11,Midwest,Illinois,Accessories,Headphones,Online,Consumer,18,1214,0.05,20759.4,14480.21,6279.19,0.3025,Direct
50764,2024-05-17,2024,Q2,May,20,South,Texas,Accessories,Keyboard,Distributor,Small Business,2,338,0.0,676.0,473.43,202.57,0.2997,Google Ads
50765,2024-07-13,2024,Q3,Jul,28,Northeast,New York,Electronics,Tablet,Online,Consumer,15,950,0.15,12112.5,8125.59,3986.91,0.3292,Google Ads
50766,2024-03-30,2024,Q1,Mar,13,South,Georgia,Accessories,Keyboard,Distributor,Small Business,8,632,0.1,4550.4,3076.24,1474.16,0.324,Affiliate
50767,2024-02-20,2024,Q1,Feb,8,Midwest,Ohio,Furniture,Chair,Online,Consumer,6,310,0.0,1860.0,1045.51,814.49,0.4379,Direct
50768,2024-01-03,2024,Q1,Jan,1,South,Texas,Accessories,Headphones,Distributor,Consumer,15,690,0.0,10350.0,7667.52,2682.48,0.2592,Google Ads
50769,2024-06-08,2024,Q2,Jun,23,South,Georgia,Electronics,Phone,Online,Corporate,10,1047,0.1,9423.0,5941.26,3481.74,0.3695,Affiliate
50770,2024-08-18,2024,Q3,Aug,33,Midwest,Ohio,Accessories,Headphones,Online,Consumer,9,1283,0.0,11547.0,7210.98,4336.02,0.3755,Google Ads
50771,2024-11-04,2024,Q4,Nov,45,South,Texas,Electronics,Tablet,Distributor,Corporate,5,364,0.05,1729.0,1248.03,480.97,0.2782,Email
50772,2024-11-12,2024,Q4,Nov,46,South,Texas,Electronics,Laptop,Distributor,Corporate,23,444,0.0,10212.0,7261.91,2950.09,0.2889,Social Media
50773,2024-10-11,2024,Q4,Oct,41,South,Georgia,Furniture,Desk,Distributor,Corporate,19,217,0.0,4123.0,2884.33,1238.67,0.3004,Affiliate
50774,2024-03-01,2024,Q1,Mar,9,South,Georgia,Furniture,Desk,Retail,Corporate,15,870,0.1,11745.0,8483.87,3261.13,0.2777,Email
50775,2024-08-21,2024,Q3,Aug,34,Northeast,New York,Electronics,Tablet,Online,Small Business,16,1070,0.0,17120.0,10250.23,6869.77,0.4013,Social Media
50776,2024-05-14,2024,Q2,May,20,West,Colorado,Furniture,Chair,Distributor,Corporate,7,158,0.0,1106.0,742.59,363.41,0.3286,Affiliate
50777,2024-04-19,2024,Q2,Apr,16,South,Texas,Accessories,Headphones,Retail,Consumer,15,456,0.0,6840.0,4110.66,2729.34,0.399,Email
50778,2024-12-17,2024,Q4,Dec,51,Midwest,Illinois,Furniture,Desk,Distributor,Consumer,16,341,0.1,4910.4,3215.06,1695.34,0.3453,Social Media
50779,2024-03-22,2024,Q1,Mar,12,West,Colorado,Electronics,Phone,Distributor,Corporate,17,722,0.1,11046.6,7982.56,3064.04,0.2774,Social Media
50780,2024-05-23,2024,Q2,May,21,Midwest,Michigan,Accessories,Mouse,Retail,Small Business,10,625,0.15,5312.5,3646.58,1665.92,0.3136,Social Media
50781,2024-11-11,2024,Q4,Nov,46,West,Washington,Furniture,Desk,Online,Corporate,6,1102,0.0,6612.0,4566.74,2045.26,0.3093,Google Ads
50782,2024-09-04,2024,Q3,Sep,36,Midwest,Ohio,Accessories,Keyboard,Retail,Small Business,19,1075,0.0,20425.0,12413.39,8011.61,0.3922,Email
50783,2024-04-10,2024,Q2,Apr,15,Midwest,Illinois,Electronics,Laptop,Retail,Corporate,22,964,0.05,20147.6,14701.28,5446.32,0.2703,Social Media
50784,2024-12-02,2024,Q4,Dec,49,South,Texas,Electronics,Laptop,Retail,Consumer,10,695,0.15,5907.5,3305.53,2601.97,0.4405,Direct
50785,2024-12-02,2024,Q4,Dec,49,West,Colorado,Furniture,Cabinet,Retail,Consumer,21,561,0.0,11781.0,7012.73,4768.27,0.4047,Email
50786,2024-05-23,2024,Q2,May,21,West,Colorado,Accessories,Keyboard,Distributor,Corporate,23,1104,0.05,24122.4,16170.16,7952.24,0.3297,Social Media
50787,2024-03-23,2024,Q1,Mar,12,South,Georgia,Furniture,Chair,Online,Corporate,22,934,0.0,20548.0,12058.91,8489.09,0.4131,Email
50788,2024-10-21,2024,Q4,Oct,43,Midwest,Michigan,Accessories,Headphones,Online,Small Business,7,829,0.0,5803.0,4198.04,1604.96,0.2766,Email
50789,2024-05-05,2024,Q2,May,18,South,Florida,Furniture,Desk,Distributor,Consumer,4,500,0.1,1800.0,1296.16,503.84,0.2799,Social Media
50790,2024-04-27,2024,Q2,Apr,17,Midwest,Ohio,Accessories,Headphones,Distributor,Small Business,9,905,0.1,7330.5,5020.92,2309.58,0.3151,Affiliate
50791,2024-10-03,2024,Q4,Oct,40,Midwest,Michigan,Accessories,Headphones,Online,Corporate,15,743,0.15,9473.25,5819.45,3653.8,0.3857,Direct
50792,2024-05-20,2024,Q2,May,21,South,Florida,Accessories,Headphones,Retail,Small Business,24,438,0.15,8935.2,6061.0,2874.2,0.3217,Direct
50793,2024-07-09,2024,Q3,Jul,28,Midwest,Illinois,Accessories,Headphones,Online,Corporate,25,72,0.05,1710.0,1005.9,704.1,0.4118,Affiliate
50794,2024-07-22,2024,Q3,Jul,30,Northeast,New York,Furniture,Cabinet,Retail,Corporate,9,639,0.15,4888.35,3432.25,1456.1,0.2979,Google Ads
50795,2024-04-12,2024,Q2,Apr,15,Midwest,Ohio,Electronics,Phone,Retail,Consumer,11,619,0.05,6468.55,3860.49,2608.06,0.4032,Direct
50796,2024-11-01,2024,Q4,Nov,44,West,California,Accessories,Mouse,Online,Consumer,4,443,0.15,1506.2,839.73,666.47,0.4425,Affiliate
50797,2024-09-10,2024,Q3,Sep,37,West,Washington,Furniture,Desk,Retail,Corporate,3,702,0.1,1895.4,1119.58,775.82,0.4093,Direct
50798,2024-03-25,2024,Q1,Mar,13,Midwest,Illinois,Furniture,Chair,Online,Small Business,13,395,0.1,4621.5,3387.66,1233.84,0.267,Google Ads
50799,2024-01-02,2024,Q1,Jan,1,West,California,Furniture,Cabinet,Distributor,Corporate,3,92,0.15,234.6,154.25,80.35,0.3425,Affiliate
50800,2024-08-26,2024,Q3,Aug,35,Midwest,Michigan,Accessories,Mouse,Distributor,Small Business,11,463,0.1,4583.7,3319.76,1263.94,0.2757,Email
