Order ID,Date,Year,Quarter,Month,Week,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Profit Margin,Marketing Channel,Payment Method
20555,2024-04-23,2024,Q2,Apr,17,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Corporate,8,153,0.0,1224.0,752.68,471.32,0.3851,Social Media,Card
20556,2024-02-22,2024,Q1,Feb,8,West,Colorado,Denver,Accessories,Headphones,SoundMax,Online,Small Business,11,806,0.05,8422.7,5939.44,2483.26,0.2948,Direct,Digital Wallet
20557,2024-06-27,2024,Q2,Jun,26,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,20,936,0.15,15912.0,9524.51,6387.49,0.4014,Email,Transfer
20558,2024-07-03,2024,Q3,Jul,27,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,11,1270,0.05,13271.5,9158.13,4113.37,0.3099,Google Ads,Transfer
20559,2024-04-21,2024,Q2,Apr,16,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Online,Small Business,22,635,0.15,11874.5,8730.7,3143.8,0.2648,Social Media,Digital Wallet
20560,2024-07-15,2024,Q3,Jul,29,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Consumer,1,463,0.0,463.0,342.86,120.14,0.2595,Social Media,Card
20561,2024-02-15,2024,Q1,Feb,7,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Retail,Consumer,11,1331,0.0,14641.0,10231.08,4409.92,0.3012,Direct,Card
20562,2024-08-09,2024,Q3,Aug,32,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Corporate,21,977,0.1,18465.3,13449.95,5015.35,0.2716,Google Ads,Card
20563,2024-04-12,2024,Q2,Apr,15,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Distributor,Consumer,2,697,0.0,1394.0,992.81,401.19,0.2878,Google Ads,Card
20564,2024-10-29,2024,Q4,Oct,44,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Online,Corporate,21,715,0.15,12762.75,8066.78,4695.97,0.3679,Google Ads,Transfer
20565,2024-02-24,2024,Q1,Feb,8,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Online,Small Business,21,908,0.05,18114.6,12816.41,5298.19,0.2925,Social Media,Card
20566,2024-06-15,2024,Q2,Jun,24,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Small Business,16,1140,0.1,16416.0,11096.12,5319.88,0.3241,Affiliate,Transfer
20567,2024-07-30,2024,Q3,Jul,31,Northeast,New York,New York,Accessories,Mouse,ClickPro,Retail,Corporate,15,491,0.0,7365.0,5356.33,2008.67,0.2727,Email,Digital Wallet
20568,2024-08-20,2024,Q3,Aug,34,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Distributor,Small Business,13,1003,0.05,12387.05,8290.68,4096.37,0.3307,Affiliate,Digital Wallet
20569,2024-06-17,2024,Q2,Jun,25,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Distributor,Consumer,16,542,0.05,8238.4,5745.29,2493.11,0.3026,Affiliate,Transfer
20570,2024-06-27,2024,Q2,Jun,26,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Retail,Corporate,10,685,0.1,6165.0,4382.77,1782.23,0.2891,Affiliate,Digital Wallet
20571,2024-10-09,2024,Q4,Oct,41,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Retail,Corporate,21,679,0.0,14259.0,10469.56,3789.44,0.2658,Email,Transfer
20572,2024-09-13,2024,Q3,Sep,37,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Small Business,6,1358,0.05,7740.6,4725.21,3015.39,0.3896,Social Media,Cash
20573,2024-07-26,2024,Q3,Jul,30,West,California,Los Angeles,Accessories,Mouse,ClickPro,Distributor,Consumer,1,1147,0.1,1032.3,759.35,272.95,0.2644,Google Ads,Card
20574,2024-04-24,2024,Q2,Apr,17,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Distributor,Small Business,7,106,0.05,704.9,468.5,236.4,0.3354,Google Ads,Card
20575,2024-06-05,2024,Q2,Jun,23,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Retail,Corporate,21,514,0.1,9714.6,6830.47,2884.13,0.2969,Email,Cash
20576,2024-07-25,2024,Q3,Jul,30,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Online,Corporate,22,207,0.0,4554.0,2798.21,1755.79,0.3855,Social Media,Transfer
20577,2024-12-06,2024,Q4,Dec,49,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,22,477,0.0,10494.0,5855.65,4638.35,0.442,Affiliate,Digital Wallet
20578,2024-06-05,2024,Q2,Jun,23,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Online,Consumer,16,977,0.15,13287.2,9076.38,4210.82,0.3169,Social Media,Cash
20579,2024-01-04,2024,Q1,Jan,1,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Online,Consumer,8,450,0.1,3240.0,1940.52,1299.48,0.4011,Google Ads,Transfer
20580,2024-03-23,2024,Q1,Mar,12,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Online,Small Business,6,92,0.1,496.8,301.71,195.09,0.3927,Affiliate,Card
20581,2024-07-05,2024,Q3,Jul,27,West,California,Los Angeles,Accessories,Headphones,SoundMax,Distributor,Consumer,4,60,0.15,204.0,151.83,52.17,0.2557,Affiliate,Digital Wallet
20582,2024-10-03,2024,Q4,Oct,40,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Retail,Small Business,25,1037,0.15,22036.25,13872.63,8163.62,0.3705,Email,Cash
20583,2024-01-04,2024,Q1,Jan,1,South,Georgia,Atlanta,Furniture,Desk,WorkDesk Pro,Retail,Small Business,3,1115,0.0,3345.0,2484.95,860.05,0.2571,Direct,Transfer
20584,2024-03-09,2024,Q1,Mar,10,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Retail,Consumer,17,685,0.15,9898.25,6494.94,3403.31,0.3438,Google Ads,Digital Wallet
20585,2024-06-24,2024,Q2,Jun,26,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Corporate,16,780,0.0,12480.0,7291.63,5188.37,0.4157,Direct,Digital Wallet
20586,2024-12-02,2024,Q4,Dec,49,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Corporate,11,600,0.0,6600.0,4027.19,2572.81,0.3898,Social Media,Digital Wallet
20587,2024-04-20,2024,Q2,Apr,16,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,15,343,0.1,4630.5,2606.16,2024.34,0.4372,Direct,Digital Wallet
20588,2024-09-13,2024,Q3,Sep,37,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Retail,Small Business,21,224,0.1,4233.6,2928.34,1305.26,0.3083,Affiliate,Card
20589,2024-11-15,2024,Q4,Nov,46,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Online,Small Business,9,727,0.0,6543.0,4156.95,2386.05,0.3647,Google Ads,Transfer
20590,2024-10-14,2024,Q4,Oct,42,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Online,Consumer,25,225,0.0,5625.0,3802.73,1822.27,0.324,Google Ads,Cash
20591,2024-07-31,2024,Q3,Jul,31,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Retail,Small Business,6,165,0.0,990.0,717.24,272.76,0.2755,Email,Cash
20592,2024-03-06,2024,Q1,Mar,10,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Distributor,Consumer,12,893,0.15,9108.6,6549.44,2559.16,0.281,Google Ads,Cash
20593,2024-06-22,2024,Q2,Jun,25,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Small Business,18,55,0.05,940.5,663.16,277.34,0.2949,Email,Cash
20594,2024-06-21,2024,Q2,Jun,25,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Online,Small Business,2,619,0.15,1052.3,687.82,364.48,0.3464,Social Media,Transfer
20595,2024-02-21,2024,Q1,Feb,8,South,Florida,Miami,Furniture,Chair,ComfortSeat,Distributor,Corporate,25,307,0.1,6907.5,4711.78,2195.72,0.3179,Direct,Transfer
20596,2024-11-21,2024,Q4,Nov,47,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Retail,Small Business,23,318,0.05,6948.3,4277.6,2670.7,0.3844,Affiliate,Cash
20597,2024-08-22,2024,Q3,Aug,34,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Small Business,21,952,0.05,18992.4,11205.37,7787.03,0.41,Direct,Cash
20598,2024-10-21,2024,Q4,Oct,43,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Online,Consumer,9,358,0.15,2738.7,1611.34,1127.36,0.4116,Affiliate,Digital Wallet
20599,2024-11-19,2024,Q4,Nov,47,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Consumer,14,357,0.05,4748.1,2670.86,2077.24,0.4375,Affiliate,Digital Wallet
20600,2024-07-29,2024,Q3,Jul,31,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Distributor,Small Business,6,895,0.1,4833.0,3401.82,1431.18,0.2961,Social Media,Card
20601,2024-10-27,2024,Q4,Oct,43,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Retail,Corporate,14,845,0.0,11830.0,6952.69,4877.31,0.4123,Direct,Card
20602,2024-01-25,2024,Q1,Jan,4,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Small Business,10,595,0.0,5950.0,4206.42,1743.58,0.293,Email,Digital Wallet
20603,2024-07-11,2024,Q3,Jul,28,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Retail,Corporate,14,370,0.15,4403.0,2831.71,1571.29,0.3569,Affiliate,Transfer
20604,2024-04-29,2024,Q2,Apr,18,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Online,Small Business,23,704,0.1,14572.8,8412.37,6160.43,0.4227,Google Ads,Card
20605,2024-06-12,2024,Q2,Jun,24,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Online,Corporate,1,77,0.05,73.15,44.97,28.18,0.3852,Social Media,Cash
20606,2024-05-02,2024,Q2,May,18,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Online,Consumer,7,544,0.0,3808.0,2414.05,1393.95,0.3661,Google Ads,Digital Wallet
20607,2024-08-21,2024,Q3,Aug,34,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Online,Consumer,16,277,0.05,4210.4,2393.54,1816.86,0.4315,Email,Cash
20608,2024-10-15,2024,Q4,Oct,42,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Online,Small Business,8,484,0.1,3484.8,2004.43,1480.37,0.4248,Direct,Transfer
20609,2024-08-07,2024,Q3,Aug,32,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Online,Corporate,15,1153,0.05,16430.25,9790.01,6640.24,0.4041,Direct,Digital Wallet
20610,2024-12-11,2024,Q4,Dec,50,West,California,Los Angeles,Accessories,Headphones,SoundMax,Online,Corporate,14,586,0.0,8204.0,5238.32,2965.68,0.3615,Google Ads,Digital Wallet
20611,2024-06-05,2024,Q2,Jun,23,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Online,Small Business,8,761,0.0,6088.0,4341.53,1746.47,0.2869,Affiliate,Cash
20612,2024-03-11,2024,Q1,Mar,11,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,4,1254,0.15,4263.6,2452.21,1811.39,0.4248,Email,Card
20613,2024-12-22,2024,Q4,Dec,51,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,21,967,0.05,19291.65,11380.83,7910.82,0.4101,Affiliate,Transfer
20614,2024-03-17,2024,Q1,Mar,11,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Retail,Small Business,9,1308,0.05,11183.4,7233.66,3949.74,0.3532,Direct,Transfer
20615,2024-05-26,2024,Q2,May,21,Northeast,New York,New York,Accessories,Mouse,ClickPro,Retail,Corporate,9,1166,0.1,9444.6,5473.01,3971.59,0.4205,Google Ads,Digital Wallet
20616,2024-10-13,2024,Q4,Oct,41,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Online,Small Business,6,905,0.1,4887.0,2781.86,2105.14,0.4308,Affiliate,Cash
20617,2024-04-19,2024,Q2,Apr,16,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Distributor,Corporate,17,1400,0.15,20230.0,15065.91,5164.09,0.2553,Affiliate,Digital Wallet
20618,2024-06-11,2024,Q2,Jun,24,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Distributor,Consumer,24,164,0.05,3739.2,2543.87,1195.33,0.3197,Social Media,Card
20619,2024-09-30,2024,Q3,Sep,40,West,Colorado,Denver,Accessories,Mouse,ClickPro,Distributor,Consumer,3,507,0.05,1444.95,921.73,523.22,0.3621,Google Ads,Cash
20620,2024-05-04,2024,Q2,May,18,Northeast,Pennsylvania,Philadelphia,Electronics,Phone,Galaxy Max,Online,Consumer,6,1136,0.05,6475.2,4460.7,2014.5,0.3111,Google Ads,Transfer
20621,2024-04-22,2024,Q2,Apr,17,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Distributor,Consumer,2,1040,0.05,1976.0,1406.4,569.6,0.2883,Google Ads,Digital Wallet
20622,2024-10-27,2024,Q4,Oct,43,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Distributor,Small Business,19,1201,0.0,22819.0,13549.85,9269.15,0.4062,Social Media,Card
20623,2024-10-03,2024,Q4,Oct,40,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Retail,Corporate,12,1147,0.1,12387.6,7935.1,4452.5,0.3594,Email,Digital Wallet
20624,2024-05-03,2024,Q2,May,18,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Retail,Corporate,7,95,0.1,598.5,351.31,247.19,0.413,Direct,Card
20625,2024-08-03,2024,Q3,Aug,31,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Small Business,14,698,0.1,8794.8,5183.97,3610.83,0.4106,Email,Card
20626,2024-04-10,2024,Q2,Apr,15,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Consumer,18,328,0.0,5904.0,4196.93,1707.07,0.2891,Google Ads,Cash
20627,2024-10-10,2024,Q4,Oct,41,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Online,Small Business,9,972,0.1,7873.2,5713.59,2159.61,0.2743,Direct,Digital Wallet
20628,2024-05-28,2024,Q2,May,22,West,Washington,Seattle,Accessories,Mouse,ClickPro,Distributor,Small Business,25,435,0.0,10875.0,6450.79,4424.21,0.4068,Social Media,Cash
20629,2024-07-23,2024,Q3,Jul,30,Midwest,Ohio,Columbus,Furniture,Chair,ComfortSeat,Online,Small Business,3,742,0.15,1892.1,1244.94,647.16,0.342,Direct,Digital Wallet
20630,2024-09-07,2024,Q3,Sep,36,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Distributor,Corporate,20,862,0.0,17240.0,11944.34,5295.66,0.3072,Email,Transfer
20631,2024-02-02,2024,Q1,Feb,5,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,15,869,0.1,11731.5,6468.47,5263.03,0.4486,Direct,Cash
20632,2024-04-14,2024,Q2,Apr,15,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,14,212,0.1,2671.2,1969.31,701.89,0.2628,Email,Card
20633,2024-02-19,2024,Q1,Feb,8,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Distributor,Small Business,25,632,0.05,15010.0,8680.76,6329.24,0.4217,Email,Cash
20634,2024-02-23,2024,Q1,Feb,8,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Retail,Small Business,9,1145,0.0,10305.0,7012.23,3292.77,0.3195,Direct,Digital Wallet
20635,2024-05-09,2024,Q2,May,19,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Consumer,12,172,0.15,1754.4,1120.21,634.19,0.3615,Affiliate,Transfer
20636,2024-08-20,2024,Q3,Aug,34,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Online,Consumer,21,212,0.15,3784.2,2761.27,1022.93,0.2703,Affiliate,Cash
20637,2024-04-12,2024,Q2,Apr,15,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Consumer,15,1302,0.05,18553.5,10609.43,7944.07,0.4282,Google Ads,Cash
20638,2024-07-15,2024,Q3,Jul,29,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Online,Small Business,2,146,0.0,292.0,163.26,128.74,0.4409,Google Ads,Digital Wallet
20639,2024-02-17,2024,Q1,Feb,7,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,11,1297,0.15,12126.95,6895.95,5231.0,0.4314,Social Media,Cash
20640,2024-09-10,2024,Q3,Sep,37,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Retail,Consumer,17,167,0.1,2555.1,1606.94,948.16,0.3711,Email,Digital Wallet
20641,2024-10-14,2024,Q4,Oct,42,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Retail,Consumer,7,328,0.05,2181.2,1261.79,919.41,0.4215,Email,Digital Wallet
20642,2024-10-04,2024,Q4,Oct,40,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Online,Corporate,13,479,0.0,6227.0,3533.35,2693.65,0.4326,Google Ads,Transfer
20643,2024-03-23,2024,Q1,Mar,12,Northeast,Pennsylvania,Philadelphia,Furniture,Chair,ComfortSeat,Distributor,Corporate,4,591,0.1,2127.6,1428.53,699.07,0.3286,Google Ads,Transfer
20644,2024-04-09,2024,Q2,Apr,15,Northeast,Massachusetts,Boston,Furniture,Desk,WorkDesk Pro,Online,Corporate,20,240,0.1,4320.0,2636.84,1683.16,0.3896,Direct,Transfer
20645,2024-02-20,2024,Q1,Feb,8,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Small Business,20,747,0.1,13446.0,9932.67,3513.33,0.2613,Email,Card
20646,2024-04-27,2024,Q2,Apr,17,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Consumer,15,341,0.0,5115.0,3220.28,1894.72,0.3704,Google Ads,Digital Wallet
20647,2024-08-08,2024,Q3,Aug,32,West,Colorado,Denver,Accessories,Headphones,SoundMax,Distributor,Small Business,10,830,0.0,8300.0,5186.57,3113.43,0.3751,Social Media,Digital Wallet
20648,2024-09-09,2024,Q3,Sep,37,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Retail,Consumer,6,468,0.0,2808.0,1895.54,912.46,0.325,Direct,Transfer
20649,2024-09-28,2024,Q3,Sep,39,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Small Business,21,527,0.15,9406.95,6803.42,2603.53,0.2768,Google Ads,Digital Wallet
20650,2024-04-24,2024,Q2,Apr,17,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Retail,Consumer,1,546,0.0,546.0,390.33,155.67,0.2851,Affiliate,Digital Wallet
20651,2024-05-21,2024,Q2,May,21,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Retail,Consumer,3,1180,0.05,3363.0,2027.75,1335.25,0.397,Social Media,Card
20652,2024-08-21,2024,Q3,Aug,34,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Online,Corporate,24,1346,0.0,32304.0,22793.25,9510.75,0.2944,Social Media,Card
20653,2024-07-30,2024,Q3,Jul,31,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Retail,Corporate,2,1262,0.0,2524.0,1856.89,667.11,0.2643,Email,Card
20654,2024-04-13,2024,Q2,Apr,15,South,Florida,Miami,Accessories,Headphones,SoundMax,Retail,Corporate,18,1298,0.1,21027.6,12280.81,8746.79,0.416,Direct,Transfer
20655,2024-03-10,2024,Q1,Mar,10,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Retail,Small Business,9,1026,0.05,8772.3,6300.91,2471.39,0.2817,Google Ads,Cash
20656,2024-06-26,2024,Q2,Jun,26,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,9,472,0.05,4035.6,2746.71,1288.89,0.3194,Direct,Digital Wallet
20657,2024-02-28,2024,Q1,Feb,9,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Retail,Corporate,20,359,0.15,6103.0,3671.99,2431.01,0.3983,Google Ads,Card
20658,2024-01-21,2024,Q1,Jan,3,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Retail,Consumer,3,861,0.15,2195.55,1507.6,687.95,0.3133,Direct,Cash
20659,2024-09-29,2024,Q3,Sep,39,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,19,955,0.0,18145.0,12053.61,6091.39,0.3357,Direct,Card
20660,2024-11-30,2024,Q4,Nov,48,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Retail,Corporate,20,806,0.15,13702.0,9065.61,4636.39,0.3384,Email,Transfer
20661,2024-10-31,2024,Q4,Oct,44,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Distributor,Consumer,1,1282,0.05,1217.9,849.54,368.36,0.3025,Affiliate,Card
20662,2024-07-19,2024,Q3,Jul,29,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Retail,Small Business,14,619,0.15,7366.1,4747.58,2618.52,0.3555,Direct,Card
20663,2024-05-30,2024,Q2,May,22,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Retail,Corporate,3,567,0.15,1445.85,836.57,609.28,0.4214,Google Ads,Card
20664,2024-10-14,2024,Q4,Oct,42,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Distributor,Small Business,18,767,0.05,13115.7,8411.23,4704.47,0.3587,Email,Cash
20665,2024-12-09,2024,Q4,Dec,50,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Corporate,2,1231,0.05,2338.9,1741.02,597.88,0.2556,Social Media,Digital Wallet
20666,2024-04-20,2024,Q2,Apr,16,West,Washington,Seattle,Electronics,Tablet,Tab Elite,Retail,Consumer,1,909,0.0,909.0,674.58,234.42,0.2579,Direct,Card
20667,2024-11-02,2024,Q4,Nov,44,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Online,Consumer,16,355,0.05,5396.0,3088.66,2307.34,0.4276,Email,Digital Wallet
20668,2024-08-05,2024,Q3,Aug,32,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,19,479,0.05,8645.95,5129.83,3516.12,0.4067,Google Ads,Card
20669,2024-02-21,2024,Q1,Feb,8,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Retail,Corporate,18,1357,0.1,21983.4,16250.4,5733.0,0.2608,Direct,Cash
20670,2024-04-19,2024,Q2,Apr,16,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Corporate,14,878,0.0,12292.0,7583.1,4708.9,0.3831,Social Media,Cash
20671,2024-06-23,2024,Q2,Jun,25,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Corporate,23,150,0.15,2932.5,1803.59,1128.91,0.385,Social Media,Card
20672,2024-08-03,2024,Q3,Aug,31,Northeast,Massachusetts,Boston,Electronics,Laptop,UltraBook Pro,Retail,Consumer,11,330,0.15,3085.5,1906.46,1179.04,0.3821,Affiliate,Transfer
20673,2024-07-05,2024,Q3,Jul,27,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,11,694,0.0,7634.0,4776.6,2857.4,0.3743,Google Ads,Transfer
20674,2024-08-02,2024,Q3,Aug,31,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Distributor,Small Business,14,517,0.05,6876.1,4709.56,2166.54,0.3151,Direct,Card
20675,2024-10-02,2024,Q4,Oct,40,West,Washington,Seattle,Accessories,Mouse,ClickPro,Online,Consumer,2,82,0.0,164.0,122.72,41.28,0.2517,Affiliate,Cash
20676,2024-10-12,2024,Q4,Oct,41,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Consumer,2,713,0.0,1426.0,972.52,453.48,0.318,Social Media,Transfer
20677,2024-07-12,2024,Q3,Jul,28,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Small Business,17,924,0.15,13351.8,9648.16,3703.64,0.2774,Email,Digital Wallet
20678,2024-06-28,2024,Q2,Jun,26,Midwest,Ohio,Columbus,Furniture,Desk,WorkDesk Pro,Online,Consumer,1,462,0.15,392.7,248.68,144.02,0.3667,Email,Transfer
20679,2024-01-07,2024,Q1,Jan,1,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Corporate,2,720,0.15,1224.0,693.43,530.57,0.4335,Affiliate,Digital Wallet
20680,2024-07-05,2024,Q3,Jul,27,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Online,Consumer,16,1323,0.15,17992.8,13034.77,4958.03,0.2756,Direct,Card
20681,2024-08-08,2024,Q3,Aug,32,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Retail,Corporate,11,841,0.1,8325.9,4740.18,3585.72,0.4307,Google Ads,Cash
20682,2024-10-22,2024,Q4,Oct,43,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Retail,Corporate,7,152,0.1,957.6,645.88,311.72,0.3255,Google Ads,Card
20683,2024-04-15,2024,Q2,Apr,16,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Online,Corporate,4,1267,0.05,4814.6,3342.24,1472.36,0.3058,Email,Transfer
20684,2024-03-17,2024,Q1,Mar,11,West,Washington,Seattle,Accessories,Keyboard,KeyPro,Retail,Small Business,20,1015,0.15,17255.0,10244.9,7010.1,0.4063,Google Ads,Card
20685,2024-08-08,2024,Q3,Aug,32,West,Washington,Seattle,Furniture,Chair,ComfortSeat,Online,Consumer,17,1069,0.1,16355.7,10184.52,6171.18,0.3773,Affiliate,Transfer
20686,2024-11-29,2024,Q4,Nov,48,West,Colorado,Denver,Accessories,Mouse,ClickPro,Retail,Consumer,22,542,0.1,10731.6,7265.79,3465.81,0.323,Google Ads,Card
20687,2024-02-01,2024,Q1,Feb,5,South,Florida,Miami,Furniture,Chair,ComfortSeat,Online,Small Business,3,782,0.0,2346.0,1632.22,713.78,0.3043,Google Ads,Transfer
20688,2024-06-13,2024,Q2,Jun,24,Northeast,Massachusetts,Boston,Accessories,Mouse,ClickPro,Distributor,Corporate,17,175,0.05,2826.25,2068.69,757.56,0.268,Google Ads,Transfer
20689,2024-02-22,2024,Q1,Feb,8,West,Colorado,Denver,Accessories,Headphones,SoundMax,Distributor,Corporate,5,98,0.0,490.0,313.11,176.89,0.361,Email,Transfer
20690,2024-07-23,2024,Q3,Jul,30,Northeast,Massachusetts,Boston,Furniture,Chair,ComfortSeat,Distributor,Consumer,10,301,0.05,2859.5,1685.02,1174.48,0.4107,Affiliate,Cash
20691,2024-04-09,2024,Q2,Apr,15,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Retail,Corporate,10,1247,0.1,11223.0,7773.47,3449.53,0.3074,Direct,Cash
20692,2024-09-22,2024,Q3,Sep,38,South,Florida,Miami,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,16,178,0.05,2705.6,1567.51,1138.09,0.4206,Social Media,Cash
